"No.","Time","Source","Destination","Protocol","Length","ID","Info"
"1183","01:50:29.648742436","10.0.0.214","151.101.1.140","TLSv1.2","583","","Client Hello"
"1184","01:50:29.662012086","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"1185","01:50:29.662032930","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","155","","Application Data"
"1186","01:50:29.662347737","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","211","","Application Data, Application Data"
"1187","01:50:29.677014745","151.101.1.140","10.0.0.214","TCP","66","","443  >  56046 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=277292341 TSecr=363202338"
"1188","01:50:29.680101808","151.101.1.140","10.0.0.214","TLSv1.2","1450","","Server Hello"
"1189","01:50:29.680128125","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=518 Ack=1385 Win=63104 Len=0 TSval=363202370 TSecr=277292344"
"1190","01:50:29.680790883","151.101.1.140","10.0.0.214","TCP","1450","","443  >  56046 [ACK] Seq=1385 Ack=518 Win=67072 Len=1384 TSval=277292344 TSecr=363202338 [TCP segment of a reassembled PDU]"
"1191","01:50:29.680796795","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=518 Ack=2769 Win=63104 Len=0 TSval=363202370 TSecr=277292344"
"1192","01:50:29.681372932","151.101.1.140","10.0.0.214","TLSv1.2","1100","","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1193","01:50:29.681386499","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=518 Ack=3803 Win=63104 Len=0 TSval=363202371 TSecr=277292344"
"1194","01:50:29.682516549","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=25275 Ack=13644 Win=108544 Len=0"
"1195","01:50:29.683001026","10.0.0.214","151.101.1.140","TLSv1.2","159","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1196","01:50:29.683642880","10.0.0.214","151.101.1.140","TLSv1.2","243","","Application Data"
"1197","01:50:29.683785011","10.0.0.214","151.101.1.140","TLSv1.2","314","","Application Data"
"1198","01:50:29.688664531","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","308","","Application Data"
"1199","01:50:29.688664591","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1200","01:50:29.688664612","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","265","","Application Data"
"1201","01:50:29.688664635","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1202","01:50:29.689166906","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=13644 Ack=25762 Win=64128 Len=0"
"1203","01:50:29.689469625","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"1204","01:50:29.689478444","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","167","","Application Data"
"1205","01:50:29.696457651","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"1206","01:50:29.696476018","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","163","","Application Data"
"1207","01:50:29.696793557","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","219","","Application Data, Application Data"
"1208","01:50:29.706345026","151.101.1.140","10.0.0.214","TCP","66","","443  >  56046 [ACK] Seq=3803 Ack=788 Win=68096 Len=0 TSval=277292370 TSecr=363202372"
"1209","01:50:29.707634936","151.101.1.140","10.0.0.214","TLSv1.2","340","","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1210","01:50:29.707649460","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=1036 Ack=4077 Win=63872 Len=0 TSval=363202397 TSecr=277292370"
"1211","01:50:29.707752595","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=25762 Ack=13793 Win=108544 Len=0"
"1212","01:50:29.709021219","151.101.1.140","10.0.0.214","TLSv1.2","132","","Application Data"
"1213","01:50:29.709029257","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=1036 Ack=4143 Win=64128 Len=0 TSval=363202398 TSecr=277292370"
"1214","01:50:29.709139238","10.0.0.214","151.101.1.140","TLSv1.2","104","","Application Data"
"1215","01:50:29.710350565","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","283","","Application Data"
"1216","01:50:29.710457027","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1217","01:50:29.710561219","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=14083 Ack=26002 Win=64128 Len=0"
"1218","01:50:29.710892675","10.0.0.214","151.101.208.193","TCP","74","","38882  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2631225640 TSecr=0 WS=128"
"1219","01:50:29.710939619","10.0.0.214","151.101.208.193","TCP","74","","38884  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2631225640 TSecr=0 WS=128"
"1220","01:50:29.710964350","10.0.0.214","151.101.208.193","TCP","74","","38886  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2631225640 TSecr=0 WS=128"
"1221","01:50:29.711011935","10.0.0.214","151.101.208.193","TCP","74","","38888  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2631225640 TSecr=0 WS=128"
"1222","01:50:29.711927335","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=26002 Ack=13938 Win=108544 Len=0"
"1223","01:50:29.713778024","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","318","","Application Data"
"1224","01:50:29.713778067","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1225","01:50:29.713876255","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=14083 Ack=26277 Win=64128 Len=0"
"1226","01:50:29.718494051","151.101.1.140","10.0.0.214","TCP","1450","","443  >  56046 [ACK] Seq=4143 Ack=1036 Win=69120 Len=1384 TSval=277292383 TSecr=363202373 [TCP segment of a reassembled PDU]"
"1227","01:50:29.718517566","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=1074 Ack=5527 Win=63104 Len=0 TSval=363202408 TSecr=277292383"
"1228","01:50:29.718576396","151.101.1.140","10.0.0.214","TLSv1.2","1450","","Application Data [TCP segment of a reassembled PDU]"
"1229","01:50:29.718578555","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=1074 Ack=6911 Win=63104 Len=0 TSval=363202408 TSecr=277292383"
"1230","01:50:29.719410545","151.101.1.140","10.0.0.214","TLSv1.2","1450","","Application Data [TCP segment of a reassembled PDU]"
"1231","01:50:29.719420732","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=1074 Ack=8295 Win=63104 Len=0 TSval=363202409 TSecr=277292383"
"1232","01:50:29.720038562","151.101.1.140","10.0.0.214","TLSv1.2","2878","","Application Data, Application Data, Application Data"
"1233","01:50:29.720044507","10.0.0.214","151.101.1.140","TCP","66","","56046  >  443 [ACK] Seq=1074 Ack=11107 Win=60672 Len=0 TSval=363202409 TSecr=277292383"
"1234","01:50:29.720147603","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","312","","Application Data"
"1235","01:50:29.720147628","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1236","01:50:29.720221095","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=14083 Ack=26546 Win=64128 Len=0"
"1237","01:50:29.720457512","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"1238","01:50:29.720468007","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","163","","Application Data"
"1239","01:50:29.733514039","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","134","","Application Data"
"1240","01:50:29.733537757","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","151","","Application Data"
"1241","01:50:29.733843552","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","207","","Application Data, Application Data"
"1242","01:50:29.734961166","151.101.208.193","10.0.0.214","TCP","74","","443  >  38884 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1396 SACK_PERM=1 TSval=1282103240 TSecr=2631225640 WS=512"
"1243","01:50:29.734993713","10.0.0.214","151.101.208.193","TCP","66","","38884  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2631225664 TSecr=1282103240"
"1244","01:50:29.735618008","151.101.208.193","10.0.0.214","TCP","74","","443  >  38886 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1396 SACK_PERM=1 TSval=1670093763 TSecr=2631225640 WS=512"
"1245","01:50:29.735634453","10.0.0.214","151.101.208.193","TCP","66","","38886  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2631225665 TSecr=1670093763"
"1246","01:50:29.735732355","151.101.208.193","10.0.0.214","TCP","74","","443  >  38882 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1396 SACK_PERM=1 TSval=2854563746 TSecr=2631225640 WS=512"
"1247","01:50:29.735738792","10.0.0.214","151.101.208.193","TCP","66","","38882  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2631225665 TSecr=2854563746"
"1248","01:50:29.736362799","10.0.0.214","151.101.208.193","TLSv1.2","583","","Client Hello"
"1249","01:50:29.737122905","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=26546 Ack=14228 Win=109568 Len=0"
"1250","01:50:29.737568285","10.0.0.214","151.101.208.193","TLSv1.2","583","","Client Hello"
"1251","01:50:29.738745416","10.0.0.214","151.101.208.193","TLSv1.2","583","","Client Hello"
"1252","01:50:29.739163072","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"1253","01:50:29.739172086","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","156","","Application Data"
"1254","01:50:29.739476943","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","212","","Application Data, Application Data"
"1255","01:50:29.740508864","151.101.208.193","10.0.0.214","TCP","74","","443  >  38888 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1396 SACK_PERM=1 TSval=3543350115 TSecr=2631225640 WS=512"
"1256","01:50:29.740531252","10.0.0.214","151.101.208.193","TCP","66","","38888  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2631225670 TSecr=3543350115"
"1257","01:50:29.741672123","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","276","","Application Data"
"1258","01:50:29.741672167","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1259","01:50:29.741884728","10.0.0.214","151.101.208.193","TLSv1.2","583","","Client Hello"
"1260","01:50:29.742000562","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=14774 Ack=26779 Win=64128 Len=0"
"1261","01:50:29.754549179","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=26779 Ack=14554 Win=110592 Len=0"
"1262","01:50:29.756997983","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","306","","Application Data"
"1263","01:50:29.756998158","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1264","01:50:29.757298718","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=14774 Ack=27042 Win=64128 Len=0"
"1265","01:50:29.757881582","151.101.208.193","10.0.0.214","TCP","66","","443  >  38884 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=1282103263 TSecr=2631225666"
"1266","01:50:29.760161237","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","303","","Application Data"
"1267","01:50:29.760161302","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1268","01:50:29.760279784","151.101.208.193","10.0.0.214","TLSv1.2","2834","","Server Hello"
"1269","01:50:29.760297801","10.0.0.214","151.101.208.193","TCP","66","","38884  >  443 [ACK] Seq=518 Ack=2769 Win=61568 Len=0 TSval=2631225690 TSecr=1282103266"
"1270","01:50:29.760316111","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=14774 Ack=27302 Win=64128 Len=0"
"1271","01:50:29.760365082","151.101.208.193","10.0.0.214","TLSv1.2","1074","","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1272","01:50:29.760371594","10.0.0.214","151.101.208.193","TCP","66","","38884  >  443 [ACK] Seq=518 Ack=3777 Win=60672 Len=0 TSval=2631225690 TSecr=1282103266"
"1273","01:50:29.761147721","10.0.0.214","151.101.208.193","TLSv1.2","159","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1274","01:50:29.761232653","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"1275","01:50:29.761249095","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","163","","Application Data"
"1276","01:50:29.761648018","10.0.0.214","151.101.208.193","TLSv1.2","243","","Application Data"
"1277","01:50:29.761657235","10.0.0.214","151.101.208.193","TLSv1.2","367","","Application Data"
"1278","01:50:29.762263799","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=27302 Ack=14774 Win=112640 Len=0"
"1279","01:50:29.763578662","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","421","","Application Data"
"1280","01:50:29.763578719","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1281","01:50:29.763578735","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","305","","Application Data"
"1282","01:50:29.763578754","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1283","01:50:29.763774909","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=14919 Ack=27942 Win=64128 Len=0"
"1284","01:50:29.763888998","151.101.208.193","10.0.0.214","TCP","66","","443  >  38886 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=1670093792 TSecr=2631225667"
"1285","01:50:29.764060811","151.101.208.193","10.0.0.214","TCP","66","","443  >  38882 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=2854563775 TSecr=2631225668"
"1286","01:50:29.764286871","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"1287","01:50:29.764304294","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","163","","Application Data"
"1288","01:50:29.764930334","151.101.208.193","10.0.0.214","TCP","66","","443  >  38888 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=3543350139 TSecr=2631225671"
"1289","01:50:29.765044600","162.159.134.234","10.0.0.214","TLSv1.2","291","","Application Data"
"1290","01:50:29.765060676","10.0.0.214","162.159.134.234","TCP","54","","42220  >  443 [ACK] Seq=55 Ack=5591 Win=1984 Len=0"
"1291","01:50:29.766722630","151.101.208.193","10.0.0.214","TLSv1.2","1450","","Server Hello"
"1292","01:50:29.766741565","10.0.0.214","151.101.208.193","TCP","66","","38888  >  443 [ACK] Seq=518 Ack=1385 Win=63104 Len=0 TSval=2631225696 TSecr=3543350141"
"1293","01:50:29.768811810","151.101.208.193","10.0.0.214","TCP","1450","","443  >  38888 [ACK] Seq=1385 Ack=518 Win=67072 Len=1384 TSval=3543350141 TSecr=2631225671 [TCP segment of a reassembled PDU]"
"1294","01:50:29.768829350","10.0.0.214","151.101.208.193","TCP","66","","38888  >  443 [ACK] Seq=518 Ack=2769 Win=63104 Len=0 TSval=2631225698 TSecr=3543350141"
"1295","01:50:29.769410677","151.101.208.193","10.0.0.214","TLSv1.2","1074","","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1296","01:50:29.769417281","10.0.0.214","151.101.208.193","TCP","66","","38888  >  443 [ACK] Seq=518 Ack=3777 Win=62208 Len=0 TSval=2631225699 TSecr=3543350141"
"1297","01:50:29.770075006","151.101.208.193","10.0.0.214","TLSv1.2","1450","","Server Hello"
"1298","01:50:29.770084277","10.0.0.214","151.101.208.193","TCP","66","","38882  >  443 [ACK] Seq=518 Ack=1385 Win=63104 Len=0 TSval=2631225699 TSecr=2854563778"
"1299","01:50:29.770692084","151.101.208.193","10.0.0.214","TCP","1450","","443  >  38882 [ACK] Seq=1385 Ack=518 Win=67072 Len=1384 TSval=2854563778 TSecr=2631225668 [TCP segment of a reassembled PDU]"
"1300","01:50:29.770697942","10.0.0.214","151.101.208.193","TCP","66","","38882  >  443 [ACK] Seq=518 Ack=2769 Win=61824 Len=0 TSval=2631225700 TSecr=2854563778"
"1301","01:50:29.770805129","10.0.0.214","151.101.208.193","TLSv1.2","159","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1302","01:50:29.771134494","10.0.0.214","151.101.208.193","TLSv1.2","260","","Application Data"
"1303","01:50:29.771345702","10.0.0.214","151.101.208.193","TLSv1.2","188","","Application Data"
"1304","01:50:29.772063729","151.101.208.193","10.0.0.214","TLSv1.2","1074","","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1305","01:50:29.772069944","10.0.0.214","151.101.208.193","TCP","66","","38882  >  443 [ACK] Seq=518 Ack=3777 Win=63104 Len=0 TSval=2631225701 TSecr=2854563778"
"1306","01:50:29.772070478","151.101.208.193","10.0.0.214","TLSv1.2","3842","","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1307","01:50:29.772081231","10.0.0.214","151.101.208.193","TCP","66","","38886  >  443 [ACK] Seq=518 Ack=3777 Win=60544 Len=0 TSval=2631225701 TSecr=1670093796"
"1308","01:50:29.772569486","10.0.0.214","151.101.208.193","TLSv1.2","159","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1309","01:50:29.773073212","10.0.0.214","151.101.208.193","TLSv1.2","159","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1310","01:50:29.773285521","10.0.0.214","151.101.208.193","TLSv1.2","260","","Application Data"
"1311","01:50:29.773442610","10.0.0.214","151.101.208.193","TLSv1.2","182","","Application Data"
"1312","01:50:29.773625386","10.0.0.214","151.101.208.193","TLSv1.2","260","","Application Data"
"1313","01:50:29.773866490","10.0.0.214","151.101.208.193","TLSv1.2","148","","Application Data"
"1314","01:50:29.775941115","151.101.1.140","10.0.0.214","TCP","66","","443  >  56046 [ACK] Seq=11107 Ack=1074 Win=69120 Len=0 TSval=277292441 TSecr=363202373"
"1315","01:50:29.778782364","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=27942 Ack=14919 Win=112640 Len=0"
"1316","01:50:29.780906180","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","276","","Application Data"
"1317","01:50:29.780906295","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1318","01:50:29.781074897","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=15064 Ack=28175 Win=64128 Len=0"
"1319","01:50:29.786149226","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=28175 Ack=15064 Win=112640 Len=0"
"1320","01:50:29.788355897","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","276","","Application Data"
"1321","01:50:29.788356010","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"1322","01:50:29.789313397","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=15064 Ack=28408 Win=64128 Len=0"
"1323","01:50:29.789582314","151.101.208.193","10.0.0.214","TCP","66","","443  >  38884 [ACK] Seq=3777 Ack=788 Win=68096 Len=0 TSval=1282103295 TSecr=2631225691"
